date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:47:06	25884/25884	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:d3d594296d65a8fb5aef13ee799afe37	https://theme697-fitness-store.myshopify.com/collections/limit-collections/t-shirts.oembed	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/limit-collections/t-shirts.oembed	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/t-shirts)
20:47:08	47661/47661	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jul%202021%2019:47:07%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_1_233x223_crop_top.png?v=1559048500	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_1_233x223_crop_top5324.png	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/lily_fit_string_back_vest)
20:47:10	48446/48446	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jul%202021%2019:47:08%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_2_233x223_crop_top.png?v=1559048500	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_2_233x223_crop_top5324.png	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/lily_fit_string_back_vest)
20:47:12	28979/28979	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jul%202021%2019:47:10%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_3_233x223_crop_top.png?v=1559048500	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_3_233x223_crop_top5324.png	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/lily_fit_string_back_vest)
20:47:16	43112/43112	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jul%202021%2019:47:10%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_4_233x223_crop_top.png?v=1559048500	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_4_233x223_crop_top5324.png	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/lily_fit_string_back_vest)
20:47:20	59135/59135	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jul%202021%2019:47:12%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_5_233x223_crop_top.png?v=1559048500	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_5_233x223_crop_top5324.png	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/lily_fit_string_back_vest)
20:47:51	213372/213372	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jul%202021%2019:47:17%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_3_643x696_crop_top.png?v=1559048500	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_3_643x696_crop_top5324.png	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/lily_fit_string_back_vest)
20:48:13	384675/384675	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jul%202021%2019:47:12%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_1_643x696_crop_top.png?v=1559048500	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_1_643x696_crop_top5324.png	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/lily_fit_string_back_vest)
20:48:13	330258/330258	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jul%202021%2019:47:21%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_4_643x696_crop_top.png?v=1559048500	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_4_643x696_crop_top5324.png	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/lily_fit_string_back_vest)
20:48:14	769/769	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2003%20Jul%202021%2019:48:15%20GMT	http://pinterest.com/pin/create/button/?url=https://theme697-fitness-store.myshopify.com/products/lily_fit_string_back_vest&media=//cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_1_1024x1024.png?v=1559048500&description=Lily%20Fit%20String%20Back%20Vest	D:/dev/template/html_css_js/fitrue/pinterest.com/pin/create/button/index9f8b.html	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/lily_fit_string_back_vest)
20:48:15	57070/57070	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fc5b5f850d36ce9bc17834d0555d1080	https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/products/lily_fit_string_back_vest_1.png	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/limit-collections/products/products/lily_fit_string_back_vest_1.44f.delayed	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/lily_fit_string_back_vest)
20:48:15	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.450.delayed	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/lily_fit_string_back_vest)
20:48:16	400262/400262	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jul%202021%2019:47:14%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_2_643x696_crop_top.png?v=1559048500	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_2_643x696_crop_top5324.png	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/lily_fit_string_back_vest)
20:48:16	1989/1989	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:73fda014e4b65317f3255764028563b2	https://theme697-fitness-store.myshopify.com/products/lily_fit_string_back_vest.oembed	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/products/lily_fit_string_back_vest.oembed	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/lily_fit_string_back_vest)
20:48:17	9/9	---MCZ	404	error ('Not%20Found')	text/plain	etag:cacheable:10cd1a0dc78ef8d6c193a80a2287a9a5	https://theme697-fitness-store.myshopify.com/products/products/lily_fit_string_back_vest_1.png	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/products/products/lily_fit_string_back_vest_1.452.delayed	(from https://theme697-fitness-store.myshopify.com/products/lily_fit_string_back_vest)
20:48:17	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.453.delayed	(from https://theme697-fitness-store.myshopify.com/products/lily_fit_string_back_vest)
20:48:19	57070/57070	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fc5b5f850d36ce9bc17834d0555d1080	https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/products/holly_crop_top_and_capri_running_legging_1.png	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/limit-collections/products/products/holly_crop_top_and_capri_running_legging_1.png	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/holly_crop_top_and_capri_running_legging)
20:48:19	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.455.delayed	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/holly_crop_top_and_capri_running_legging)
20:48:21	57070/57070	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fc5b5f850d36ce9bc17834d0555d1080	https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/products/hollister_cali_sport_graphic_swing_tank_1.png	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/limit-collections/products/products/hollister_cali_sport_graphic_swing_tank_1.png	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/hollister_cali_sport_graphic_swing_tank)
20:48:21	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.457.delayed	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/hollister_cali_sport_graphic_swing_tank)
20:48:24	57070/57070	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fc5b5f850d36ce9bc17834d0555d1080	https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/products/evostripe_pants_1.png	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/limit-collections/products/products/evostripe_pants_1.png	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/evostripe_pants)
20:48:24	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.459.delayed	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/evostripe_pants)
20:48:26	57070/57070	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fc5b5f850d36ce9bc17834d0555d1080	https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/products/asics_mens_gel_kayano_22_running_shoe_1.png	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/limit-collections/products/products/asics_mens_gel_kayano_22_running_shoe_1.png	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/asics_mens_gel_kayano_22_running_shoe)
20:48:26	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.45b.delayed	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/asics_mens_gel_kayano_22_running_shoe)
20:48:27	146/146	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:28%20GMT	https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/ua_big_logo_no_show_6_pack	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/limit-collections/products/ua_big_logo_no_show_6_pack	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections?page=2)
20:48:28	146/146	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:28%20GMT	https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/ua_big_logo_no_show_6_pack	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/limit-collections/products/ua_big_logo_no_show_6_pack	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections?page=2)
20:48:28	146/146	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:29%20GMT	https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/ua_big_logo_no_show_6_pack	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/limit-collections/products/ua_big_logo_no_show_6_pack	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections?page=2)
20:48:29	156/156	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:29%20GMT	https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/long_sleeve_triblend_pullover_hoodie	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/limit-collections/products/long_sleeve_triblend_pullover_hoodie	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections?page=2)
20:48:29	156/156	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:30%20GMT	https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/long_sleeve_triblend_pullover_hoodie	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/limit-collections/products/long_sleeve_triblend_pullover_hoodie	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections?page=2)
20:48:30	156/156	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:30%20GMT	https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/long_sleeve_triblend_pullover_hoodie	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/limit-collections/products/long_sleeve_triblend_pullover_hoodie	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections?page=2)
20:48:30	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.462.delayed	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections?page=2)
20:48:32	96215/96215	---MCZ	200	added ('OK')	text/html	etag:cacheable:5d598d2e52c5d0343ca4abde75a30688	https://theme697-fitness-store.myshopify.com/collections/limit-collections?page=1	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/limit-collections2679.html	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections?page=2)
20:48:32	445569/445569	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jul%202021%2019:47:53%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_5_643x696_crop_top.png?v=1559048500	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/products/lily_fit_string_back_vest_5_643x696_crop_top5324.png	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections/products/lily_fit_string_back_vest)
20:48:32	25881/25881	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:86aed7324c977d8d359d00394a4e78aa	https://theme697-fitness-store.myshopify.com/collections/limit-collections.oembed?page=2	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/limit-collections4658.oembed	(from https://theme697-fitness-store.myshopify.com/collections/limit-collections?page=2)
20:48:33	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:33%20GMT	https://theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/yoga/products/sofia_sports_high_rise_running_leggings)
20:48:33	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:34%20GMT	https://theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/yoga/products/sofia_sports_high_rise_running_leggings)
20:48:34	57070/57070	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fc5b5f850d36ce9bc17834d0555d1080	https://theme697-fitness-store.myshopify.com/collections/yoga/products/products/sofia_sports_high_rise_running_leggingsn_1.png	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/products/sofia_sports_high_rise_running_leggingsn_1.png	(from https://theme697-fitness-store.myshopify.com/collections/yoga/products/sofia_sports_high_rise_running_leggings)
20:48:34	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.468.delayed	(from https://theme697-fitness-store.myshopify.com/collections/yoga/products/sofia_sports_high_rise_running_leggings)
20:48:34	57070/57070	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:a5e0423c0ddc33c77a6133797626415f	https://theme697-fitness-store.myshopify.com/collections/yoga/products/POST	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/POST	(from https://theme697-fitness-store.myshopify.com/collections/yoga/products/sofia_sports_high_rise_running_leggings)
20:48:35	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:36%20GMT	https://theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/yoga/products/zoe_neon_stripe_sports_crop_running_legging_set)
20:48:35	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:36%20GMT	https://theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/yoga/products/zoe_neon_stripe_sports_crop_running_legging_set)
20:48:36	57070/57070	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fc5b5f850d36ce9bc17834d0555d1080	https://theme697-fitness-store.myshopify.com/collections/yoga/products/products/zoe_neon_stripe_sports_crop_running_legging_set_1.png	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/products/zoe_neon_stripe_sports_crop_running_legging_set_1.png	(from https://theme697-fitness-store.myshopify.com/collections/yoga/products/zoe_neon_stripe_sports_crop_running_legging_set)
20:48:36	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.46d.delayed	(from https://theme697-fitness-store.myshopify.com/collections/yoga/products/zoe_neon_stripe_sports_crop_running_legging_set)
20:48:37	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:37%20GMT	https://theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/yoga/products/rosie_roll_over_waistband_running_legging)
20:48:37	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:38%20GMT	https://theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/yoga/products/rosie_roll_over_waistband_running_legging)
20:48:38	57070/57070	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:a5e0423c0ddc33c77a6133797626415f	https://theme697-fitness-store.myshopify.com/collections/yoga/products/-	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/-	(from https://theme697-fitness-store.myshopify.com/collections/yoga/products/rosie_roll_over_waistband_running_legging)
20:48:38	57070/57070	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fc5b5f850d36ce9bc17834d0555d1080	https://theme697-fitness-store.myshopify.com/collections/yoga/products/products/rosie_roll_over_waistband_running_legging_1.png	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/products/rosie_roll_over_waistband_running_legging_1.png	(from https://theme697-fitness-store.myshopify.com/collections/yoga/products/rosie_roll_over_waistband_running_legging)
20:48:38	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.472.delayed	(from https://theme697-fitness-store.myshopify.com/collections/yoga/products/rosie_roll_over_waistband_running_legging)
20:48:39	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:40%20GMT	https://theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/yoga/clothes)
20:48:39	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:40%20GMT	https://theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/yoga/clothes)
20:48:40	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.476.delayed	(from https://theme697-fitness-store.myshopify.com/collections/yoga/clothes)
20:48:40	98293/98293	---MCZ	200	added ('OK')	text/html	etag:cacheable:0fe7e02ba831d30512a2b7b92777e820	https://theme697-fitness-store.myshopify.com/collections/yoga/products/hollister_cali_sport_graphic_swing_tank	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/hollister_cali_sport_graphic_swing_tank.html	(from https://theme697-fitness-store.myshopify.com/collections/yoga/clothes)
20:48:40	32502/32502	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:5ca5844810cb3467347e3a21dd8f76a2	https://theme697-fitness-store.myshopify.com/collections/yoga/clothes.atom	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/clothes.atom	(from https://theme697-fitness-store.myshopify.com/collections/yoga/clothes)
20:48:41	24863/24863	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:bb80a19f0f2f2fc2df0e94b9ff110bd2	https://theme697-fitness-store.myshopify.com/collections/yoga/clothes.oembed	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/clothes.oembed	(from https://theme697-fitness-store.myshopify.com/collections/yoga/clothes)
20:48:42	72649/72649	---MCZ	200	added ('OK')	text/html	etag:cacheable:052285f0f890a1c9b62ca32b058428a8	https://theme697-fitness-store.myshopify.com/collections/yoga/POST	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/POST.html	(from https://theme697-fitness-store.myshopify.com/collections/yoga/clothes)
20:48:42	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:43%20GMT	https://theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/yoga/pants)
20:48:42	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:43%20GMT	https://theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/yoga/pants)
20:48:42	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.47c.delayed	(from https://theme697-fitness-store.myshopify.com/collections/yoga/pants)
20:48:43	32502/32502	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:2a30997f364c1ce262916f491a9c376a	https://theme697-fitness-store.myshopify.com/collections/yoga/pants.atom	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/pants.atom	(from https://theme697-fitness-store.myshopify.com/collections/yoga/pants)
20:48:44	24861/24861	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:7789bd3772cfe254ccc30710522797ae	https://theme697-fitness-store.myshopify.com/collections/yoga/pants.oembed	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/pants.oembed	(from https://theme697-fitness-store.myshopify.com/collections/yoga/pants)
20:48:44	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:45%20GMT	https://theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/yoga/sweaters)
20:48:44	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:45%20GMT	https://theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/yoga/sweaters)
20:48:45	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.482.delayed	(from https://theme697-fitness-store.myshopify.com/collections/yoga/sweaters)
20:48:45	93597/93597	---MCZ	200	added ('OK')	text/html	etag:cacheable:f2d450e1c04299efb7e7d2f3f2a47034	https://theme697-fitness-store.myshopify.com/collections/yoga/products/flicker_mens_training_pants	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/flicker_mens_training_pants.html	(from https://theme697-fitness-store.myshopify.com/collections/yoga/sweaters)
20:48:45	32502/32502	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:287e8dad74a5eaf7bd16fb35d088ab57	https://theme697-fitness-store.myshopify.com/collections/yoga/sweaters.atom	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/sweaters.atom	(from https://theme697-fitness-store.myshopify.com/collections/yoga/sweaters)
20:48:46	24864/24864	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:5bcbfd6974bd8e8aef313116aa5b848a	https://theme697-fitness-store.myshopify.com/collections/yoga/sweaters.oembed	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/sweaters.oembed	(from https://theme697-fitness-store.myshopify.com/collections/yoga/sweaters)
20:48:46	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:47%20GMT	https://theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/yoga/t-shirts)
20:48:46	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:48:47%20GMT	https://theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/yoga/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/yoga/t-shirts)
20:48:46	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.487.delayed	(from https://theme697-fitness-store.myshopify.com/collections/yoga/t-shirts)
